transaction_id,customer_id,transaction_date,product_id,quantity,unit_price,total_amount,discount_amount,payment_method,shipping_cost,order_status,channel
TXN0000024141,CUST000711,2023-04-30 05:00:56,PROD000095,1,201.2,201.2,0.0,Credit Card,0.0,Completed,In-Store
TXN0000023686,CUST003106,2024-08-14 10:25:42,PROD000015,1,419.19,419.19,0.0,Google Pay,0.0,Completed,Website
TXN0000024497,CUST001645,2024-01-27 16:21:19,PROD000150,1,329.51,329.51,0.0,PayPal,0.0,Completed,Mobile App
TXN0000022562,CUST001590,2023-08-13 02:16:04,PROD000015,2,419.19,838.38,0.0,PayPal,0.0,Completed,Website
TXN0000015260,CUST004424,2024-02-14 19:17:20,PROD000005,1,268.96,268.96,0.0,Debit Card,0.0,Completed,Website
TXN0000016691,CUST004701,2023-12-30 00:41:34,PROD000196,1,198.0,198.0,0.0,PayPal,0.0,Completed,Mobile App
TXN0000024011,CUST001781,2024-12-14 14:08:39,PROD000021,1,210.15,210.15,0.0,Google Pay,0.0,Completed,Mobile App
TXN0000018123,CUST002792,2023-07-07 09:40:39,PROD000020,1,223.82,223.82,0.0,PayPal,0.0,Completed,Website
TXN0000019636,CUST001142,2023-06-19 06:12:20,PROD000015,1,419.19,419.19,0.0,Debit Card,0.0,Completed,In-Store
TXN0000024353,CUST000689,2024-01-30 14:06:22,PROD000021,1,210.15,187.21,22.94,Google Pay,0.0,Completed,Mobile App
TXN0000002762,CUST001726,2023-03-18 21:28:12,PROD000051,1,204.56,204.56,0.0,Debit Card,0.0,Completed,Website
TXN0000005608,CUST001239,2024-02-20 22:07:06,PROD000016,1,91.77,91.77,0.0,Apple Pay,0.0,Returned,In-Store
TXN0000009483,CUST002853,2023-07-25 21:42:22,PROD000142,2,276.48,552.96,0.0,Google Pay,0.0,Completed,Mobile App
TXN0000017811,CUST001222,2024-01-15 11:28:29,PROD000010,1,223.07,189.77,33.3,PayPal,0.0,Completed,Mobile App
TXN0000000211,CUST001670,2024-01-06 23:25:58,PROD000035,1,180.62,180.62,0.0,Credit Card,0.0,Completed,Website
TXN0000008284,CUST000458,2024-01-18 04:56:02,PROD000020,1,223.82,223.82,0.0,Credit Card,0.0,Completed,Website
TXN0000010323,CUST003361,2023-06-06 10:22:40,PROD000120,1,160.76,133.38,27.38,PayPal,0.0,Completed,Website
TXN0000002103,CUST000374,2024-11-21 02:04:51,PROD000071,1,18.01,18.01,0.0,PayPal,8.67,Completed,Mobile App
TXN0000018156,CUST002631,2024-09-05 20:22:08,PROD000074,1,39.92,39.92,0.0,PayPal,14.83,Completed,Mobile App
TXN0000017862,CUST002753,2024-12-28 08:35:54,PROD000079,1,77.73,77.73,0.0,Google Pay,0.0,Completed,Mobile App
TXN0000008880,CUST004354,2023-07-17 23:09:35,PROD000069,1,290.3,290.3,0.0,Debit Card,0.0,Completed,Mobile App
TXN0000020682,CUST001957,2024-06-20 16:16:48,PROD000081,1,87.32,87.32,0.0,Debit Card,0.0,Completed,Website
TXN0000002060,CUST003166,2023-10-28 23:47:24,PROD000021,1,210.15,210.15,0.0,PayPal,0.0,Completed,Website
TXN0000000168,CUST000936,2023-01-22 13:38:36,PROD000181,1,272.94,272.94,0.0,Google Pay,0.0,Completed,Mobile App
TXN0000005241,CUST001773,2024-02-17 07:52:44,PROD000023,1,81.25,74.06,7.19,PayPal,0.0,Completed,Website
TXN0000022775,CUST004621,2024-09-07 04:34:35,PROD000015,1,419.19,419.19,0.0,Google Pay,0.0,Completed,Website
TXN0000010036,CUST002189,2024-03-15 16:53:18,PROD000145,1,78.93,78.93,0.0,PayPal,0.0,Completed,Website
TXN0000004947,CUST003227,2024-05-15 20:12:50,PROD000163,1,197.26,175.05,22.21,Apple Pay,0.0,Returned,Website
TXN0000009521,CUST003054,2023-06-18 13:00:34,PROD000074,3,39.92,119.76,0.0,Google Pay,0.0,Completed,Mobile App
TXN0000001491,CUST001683,2024-07-19 17:26:35,PROD000197,1,238.41,238.41,0.0,Debit Card,0.0,Completed,Mobile App
TXN0000016021,CUST000374,2024-02-06 11:31:45,PROD000082,1,111.9,111.9,0.0,Apple Pay,0.0,Cancelled,Mobile App
TXN0000013477,CUST003930,2024-06-19 02:58:54,PROD000023,1,81.25,73.26,7.99,Apple Pay,0.0,Completed,Mobile App
TXN0000014676,CUST004337,2023-06-06 03:43:05,PROD000127,1,89.63,89.63,0.0,Apple Pay,0.0,Completed,Website
TXN0000023975,CUST003897,2024-03-23 09:40:23,PROD000023,1,81.25,81.25,0.0,Debit Card,0.0,Completed,Website
TXN0000008088,CUST002888,2023-10-22 09:11:31,PROD000010,1,223.07,223.07,0.0,PayPal,0.0,Completed,Mobile App
TXN0000008116,CUST002295,2023-09-26 07:14:12,PROD000051,1,204.56,204.56,0.0,PayPal,0.0,Completed,Mobile App
TXN0000004492,CUST001597,2023-04-20 11:15:05,PROD000082,1,111.9,111.9,0.0,Credit Card,0.0,Completed,Mobile App
TXN0000007897,CUST003805,2023-10-18 00:15:39,PROD000021,2,210.15,357.07,63.23,Apple Pay,0.0,Completed,Mobile App
TXN0000014848,CUST001047,2023-04-01 05:23:39,PROD000082,1,111.9,103.99,7.91,Apple Pay,0.0,Completed,In-Store
TXN0000017921,CUST003054,2024-01-28 14:34:43,PROD000196,2,198.0,396.0,0.0,Google Pay,0.0,Completed,Website
TXN0000014170,CUST001538,2023-10-14 05:37:22,PROD000069,1,290.3,290.3,0.0,Credit Card,0.0,Completed,Website
TXN0000010551,CUST001129,2024-10-23 03:11:08,PROD000151,1,153.42,153.42,0.0,PayPal,0.0,Completed,Mobile App
TXN0000011393,CUST004621,2024-07-28 08:13:22,PROD000102,1,56.45,56.45,0.0,Google Pay,0.0,Completed,In-Store
TXN0000003546,CUST002382,2024-07-26 12:10:55,PROD000134,3,32.54,97.62,0.0,Google Pay,0.0,Completed,Website
TXN0000002967,CUST002854,2024-08-16 09:09:33,PROD000010,2,223.07,446.14,0.0,Debit Card,0.0,Completed,Website
TXN0000022615,CUST002043,2024-07-18 15:55:54,PROD000009,1,150.31,150.31,0.0,PayPal,0.0,Completed,Website
TXN0000022894,CUST000458,2023-06-16 10:21:57,PROD000020,1,223.82,223.82,0.0,Credit Card,0.0,Completed,Mobile App
TXN0000015834,CUST000601,2024-10-21 03:54:26,PROD000015,1,419.19,419.19,0.0,Credit Card,0.0,Completed,Website
TXN0000020722,CUST003986,2024-05-13 21:25:39,PROD000082,1,111.9,111.9,0.0,Apple Pay,0.0,Completed,In-Store
TXN0000016745,CUST002649,2024-04-24 03:02:08,PROD000013,1,334.47,334.47,0.0,Credit Card,0.0,Completed,Website
TXN0000011121,CUST000651,2023-07-17 04:00:05,PROD000015,1,419.19,419.19,0.0,Google Pay,0.0,Completed,Website
TXN0000016202,CUST000565,2023-05-05 03:31:56,PROD000164,1,100.83,100.83,0.0,Credit Card,0.0,Returned,In-Store
TXN0000002189,CUST001053,2024-12-01 12:47:23,PROD000144,1,224.37,224.37,0.0,Credit Card,0.0,Completed,In-Store
TXN0000010698,CUST000374,2023-02-20 13:09:57,PROD000051,1,204.56,204.56,0.0,PayPal,0.0,Completed,Website
TXN0000008394,CUST000526,2024-08-19 17:10:42,PROD000132,1,34.38,32.28,2.1,Credit Card,8.25,Completed,Website
TXN0000023624,CUST004492,2023-09-07 09:03:49,PROD000015,1,419.19,419.19,0.0,PayPal,0.0,Completed,Website
TXN0000005261,CUST003361,2024-06-12 13:08:58,PROD000163,1,197.26,197.26,0.0,Apple Pay,0.0,Completed,Website
TXN0000018733,CUST004543,2024-07-29 10:50:03,PROD000094,1,159.21,159.21,0.0,Apple Pay,0.0,Completed,In-Store
TXN0000019965,CUST002855,2024-10-25 09:30:25,PROD000074,1,39.92,39.92,0.0,Credit Card,9.7,Completed,Website
TXN0000019216,CUST004686,2023-04-10 13:29:37,PROD000147,2,149.69,299.38,0.0,PayPal,0.0,Completed,Website
TXN0000021350,CUST003535,2023-01-29 10:10:41,PROD000013,1,334.47,334.47,0.0,Google Pay,0.0,Completed,Mobile App
TXN0000002882,CUST004697,2023-12-30 19:43:33,PROD000134,1,32.54,32.54,0.0,Apple Pay,10.78,Completed,Mobile App
TXN0000006715,CUST002866,2024-07-05 04:40:09,PROD000015,2,419.19,838.38,0.0,PayPal,0.0,Completed,In-Store
TXN0000010576,CUST004877,2023-07-01 07:33:41,PROD000071,1,18.01,18.01,0.0,Google Pay,11.45,Completed,Website
TXN0000014627,CUST000533,2023-06-25 15:59:29,PROD000021,2,210.15,420.3,0.0,Apple Pay,0.0,Completed,Mobile App
TXN0000014788,CUST004740,2023-01-26 14:21:56,PROD000114,1,383.05,383.05,0.0,Google Pay,0.0,Completed,Website
TXN0000002190,CUST004151,2023-12-11 15:33:09,PROD000141,1,114.46,114.46,0.0,Debit Card,0.0,Completed,Mobile App
TXN0000008741,CUST003963,2023-03-29 05:47:55,PROD000116,1,124.37,124.37,0.0,Credit Card,0.0,Completed,Mobile App
TXN0000009479,CUST000846,2024-04-29 01:15:05,PROD000134,1,32.54,32.54,0.0,Credit Card,14.2,Completed,Mobile App
TXN0000003640,CUST004808,2024-09-23 05:32:37,PROD000082,2,111.9,211.03,12.77,Debit Card,0.0,Completed,Mobile App
TXN0000013533,CUST003513,2024-10-20 09:32:51,PROD000015,2,419.19,838.38,0.0,Debit Card,0.0,Completed,Website
TXN0000015198,CUST002122,2024-02-29 19:46:00,PROD000167,1,282.29,282.29,0.0,PayPal,0.0,Cancelled,In-Store
TXN0000017044,CUST002987,2023-01-16 22:04:24,PROD000051,1,204.56,204.56,0.0,Apple Pay,0.0,Completed,Website
TXN0000019502,CUST004323,2024-03-25 23:29:22,PROD000095,1,201.2,201.2,0.0,Debit Card,0.0,Completed,Website
TXN0000019455,CUST002817,2024-07-29 23:46:17,PROD000082,1,111.9,111.9,0.0,Google Pay,0.0,Completed,Website
TXN0000001812,CUST002295,2024-09-15 20:28:27,PROD000051,1,204.56,204.56,0.0,Credit Card,0.0,Completed,Website
TXN0000019332,CUST004834,2023-07-10 07:35:53,PROD000197,1,238.41,238.41,0.0,Debit Card,0.0,Completed,Website
TXN0000024799,CUST001479,2023-06-28 20:47:39,PROD000147,1,149.69,149.69,0.0,Debit Card,0.0,Completed,Mobile App
TXN0000001337,CUST002828,2024-02-13 16:08:39,PROD000015,2,419.19,838.38,0.0,Debit Card,0.0,Completed,In-Store
TXN0000013111,CUST002669,2023-06-04 08:55:59,PROD000082,1,111.9,98.94,12.96,Debit Card,0.0,Completed,Website
TXN0000013073,CUST003427,2023-06-27 08:13:54,PROD000081,1,87.32,87.32,0.0,PayPal,0.0,Completed,Mobile App
TXN0000010526,CUST002926,2023-05-23 19:22:42,PROD000020,1,223.82,223.82,0.0,Google Pay,0.0,Completed,Website
TXN0000001059,CUST003227,2023-10-07 00:44:46,PROD000057,1,139.38,139.38,0.0,Google Pay,0.0,Completed,Mobile App
TXN0000016995,CUST003444,2024-05-25 20:10:43,PROD000120,1,160.76,160.76,0.0,Google Pay,0.0,Completed,Mobile App
TXN0000024137,CUST002098,2023-12-21 19:32:02,PROD000105,1,108.01,91.7,16.31,Debit Card,0.0,Completed,Website
TXN0000009995,CUST002709,2023-04-10 09:04:43,PROD000010,1,223.07,223.07,0.0,Credit Card,0.0,Completed,Website
TXN0000020178,CUST000331,2024-11-19 11:21:00,PROD000074,1,39.92,32.7,7.22,PayPal,9.68,Completed,Mobile App
TXN0000018399,CUST001129,2024-08-25 11:21:35,PROD000082,2,111.9,185.81,37.99,Google Pay,0.0,Completed,Website
TXN0000001724,CUST002331,2023-10-28 22:49:42,PROD000045,1,128.39,128.39,0.0,PayPal,0.0,Completed,Mobile App
TXN0000000861,CUST000825,2023-07-17 14:48:07,PROD000120,1,160.76,160.76,0.0,Debit Card,0.0,Completed,Mobile App
TXN0000001213,CUST001463,2023-06-06 01:41:23,PROD000163,1,197.26,197.26,0.0,Apple Pay,0.0,Completed,Mobile App
TXN0000011253,CUST004407,2024-07-04 20:28:16,PROD000175,1,195.71,195.71,0.0,Apple Pay,0.0,Completed,In-Store
TXN0000006565,CUST003227,2024-02-09 14:19:04,PROD000067,1,205.03,173.26,31.77,Google Pay,0.0,Completed,Website
TXN0000005735,CUST003653,2023-10-30 02:32:30,PROD000095,1,201.2,201.2,0.0,Debit Card,0.0,Completed,Mobile App
TXN0000016850,CUST004401,2024-01-18 17:51:48,PROD000099,1,216.29,216.29,0.0,Debit Card,0.0,Completed,Mobile App
TXN0000010764,CUST003721,2024-12-27 01:32:54,PROD000105,1,108.01,82.13,25.88,Debit Card,0.0,Completed,Website
TXN0000016870,CUST000144,2023-08-13 00:30:55,PROD000010,3,223.07,669.21,0.0,Debit Card,0.0,Completed,Website
TXN0000018114,CUST000151,2023-07-05 04:39:57,PROD000025,1,426.29,426.29,0.0,Debit Card,0.0,Completed,Mobile App
TXN0000011727,CUST003166,2023-07-21 00:46:00,PROD000089,1,266.69,266.69,0.0,Debit Card,0.0,Completed,Website
TXN0000024339,CUST003653,2024-08-25 11:25:04,PROD000048,2,413.03,826.06,0.0,PayPal,0.0,Completed,Website
TXN0000005342,CUST001700,2024-05-25 05:38:50,PROD000193,1,177.0,177.0,0.0,Debit Card,0.0,Completed,Mobile App
TXN0000000562,CUST002669,2024-03-12 08:41:07,PROD000178,1,110.18,110.18,0.0,PayPal,0.0,Completed,Website
TXN0000009792,CUST004455,2024-02-04 10:39:05,PROD000105,1,108.01,108.01,0.0,Debit Card,0.0,Completed,Website
TXN0000017899,CUST002170,2023-11-25 22:51:55,PROD000134,3,32.54,97.62,0.0,PayPal,0.0,Completed,Mobile App
TXN0000013327,CUST000174,2024-11-29 23:16:08,PROD000010,2,223.07,446.14,0.0,Apple Pay,0.0,Completed,Mobile App
TXN0000024237,CUST003736,2024-03-20 19:39:59,PROD000134,1,32.54,32.54,0.0,Credit Card,13.13,Completed,Website
TXN0000003552,CUST002043,2023-07-30 16:36:58,PROD000011,2,367.0,632.11,101.89,PayPal,0.0,Completed,Mobile App
TXN0000012685,CUST004928,2023-05-10 04:47:10,PROD000121,1,337.21,276.23,60.98,Debit Card,0.0,Completed,Mobile App
TXN0000011715,CUST002013,2024-12-23 19:37:40,PROD000150,1,329.51,329.51,0.0,Google Pay,0.0,Completed,Website
TXN0000014940,CUST004731,2023-09-13 17:46:49,PROD000013,1,334.47,334.47,0.0,PayPal,0.0,Completed,Mobile App
TXN0000017824,CUST003861,2023-03-17 00:34:44,PROD000197,1,238.41,238.41,0.0,Credit Card,0.0,Completed,Mobile App
TXN0000016834,CUST001463,2023-10-27 21:18:07,PROD000078,1,101.94,101.94,0.0,Debit Card,0.0,Completed,Website
TXN0000024970,CUST004745,2023-01-19 18:15:49,PROD000074,1,39.92,39.92,0.0,Google Pay,13.01,Completed,Mobile App
TXN0000011312,CUST003319,2023-04-25 18:10:52,PROD000015,1,419.19,419.19,0.0,Debit Card,0.0,Completed,In-Store
TXN0000011559,CUST000887,2024-09-05 19:56:23,PROD000015,2,419.19,650.05,188.33,Google Pay,0.0,Completed,Mobile App
TXN0000004155,CUST000511,2024-08-22 09:40:08,PROD000142,1,276.48,276.48,0.0,Apple Pay,0.0,Completed,Mobile App
TXN0000006971,CUST004101,2024-10-17 21:39:53,PROD000167,1,282.29,282.29,0.0,Apple Pay,0.0,Completed,Website
TXN0000021889,CUST003729,2023-03-12 10:19:55,PROD000015,1,419.19,419.19,0.0,Debit Card,0.0,Completed,In-Store
TXN0000016908,CUST001991,2024-07-02 13:59:55,PROD000021,1,210.15,210.15,0.0,Debit Card,0.0,Completed,In-Store
TXN0000016895,CUST001990,2023-12-05 03:27:34,PROD000163,1,197.26,197.26,0.0,PayPal,0.0,Completed,In-Store
TXN0000003759,CUST000902,2024-12-11 09:07:57,PROD000141,1,114.46,114.46,0.0,PayPal,0.0,Completed,In-Store
TXN0000022546,CUST000355,2023-12-31 17:56:13,PROD000014,1,283.64,283.64,0.0,Credit Card,0.0,Completed,Mobile App
TXN0000002681,CUST000592,2023-03-10 09:17:31,PROD000051,1,204.56,204.56,0.0,Credit Card,0.0,Completed,Website
TXN0000011361,CUST004936,2024-07-03 06:37:43,PROD000009,1,150.31,150.31,0.0,Apple Pay,0.0,Completed,Website
TXN0000022336,CUST002442,2024-03-08 04:01:06,PROD000132,2,34.38,68.76,0.0,Apple Pay,0.0,Completed,Website
TXN0000005280,CUST004732,2023-02-08 02:48:17,PROD000131,1,294.34,294.34,0.0,Debit Card,0.0,Completed,Website
TXN0000001122,CUST002450,2023-02-03 12:15:08,PROD000145,2,78.93,157.86,0.0,Google Pay,0.0,Completed,Website
TXN0000006177,CUST000587,2024-08-01 10:53:57,PROD000193,1,177.0,177.0,0.0,Apple Pay,0.0,Completed,Website
TXN0000015266,CUST002854,2023-08-30 18:05:21,PROD000057,1,139.38,131.49,7.89,Credit Card,0.0,Completed,Website
TXN0000002112,CUST001017,2024-05-17 07:07:45,PROD000134,1,32.54,32.54,0.0,Apple Pay,12.25,Completed,Website
TXN0000013760,CUST002189,2023-04-10 16:30:42,PROD000107,1,150.46,150.46,0.0,Google Pay,0.0,Completed,Website
TXN0000023766,CUST004621,2023-05-27 17:13:54,PROD000020,1,223.82,223.82,0.0,PayPal,0.0,Completed,Website
TXN0000008298,CUST004621,2023-08-26 05:36:22,PROD000102,2,56.45,112.9,0.0,Apple Pay,0.0,Completed,Website
TXN0000023432,CUST000504,2024-04-05 08:49:54,PROD000169,1,499.99,499.99,0.0,Google Pay,0.0,Returned,Mobile App
TXN0000017443,CUST004625,2023-10-31 20:14:50,PROD000095,1,201.2,167.24,33.96,Google Pay,0.0,Completed,In-Store
TXN0000001053,CUST003491,2024-01-14 16:45:35,PROD000172,1,363.36,363.36,0.0,Credit Card,0.0,Completed,In-Store
TXN0000015618,CUST001467,2023-07-28 09:19:20,PROD000109,1,236.53,236.53,0.0,Debit Card,0.0,Completed,Mobile App
TXN0000019248,CUST002684,2023-07-01 12:50:15,PROD000015,1,419.19,419.19,0.0,Google Pay,0.0,Completed,Website
TXN0000009696,CUST001591,2023-06-14 15:24:44,PROD000051,1,204.56,204.56,0.0,Google Pay,0.0,Completed,Mobile App
TXN0000005506,CUST000589,2024-08-28 20:01:57,PROD000015,3,419.19,1257.57,0.0,Credit Card,0.0,Completed,Mobile App
TXN0000010079,CUST000988,2024-03-08 13:07:43,PROD000160,1,16.59,16.59,0.0,Debit Card,7.38,Completed,Mobile App
TXN0000002275,CUST001062,2024-06-07 00:12:18,PROD000015,1,419.19,419.19,0.0,Google Pay,0.0,Completed,Website
TXN0000017933,CUST004774,2023-07-03 12:57:45,PROD000082,1,111.9,111.9,0.0,Google Pay,0.0,Completed,Mobile App
TXN0000018387,CUST002729,2024-10-25 07:55:24,PROD000057,1,139.38,139.38,0.0,Debit Card,0.0,Completed,Website
TXN0000012692,CUST001159,2024-04-02 02:19:11,PROD000036,1,192.41,192.41,0.0,Credit Card,0.0,Completed,Mobile App
TXN0000005359,CUST001222,2024-07-28 01:49:02,PROD000120,1,160.76,160.76,0.0,Credit Card,0.0,Completed,In-Store
TXN0000001859,CUST004466,2024-06-07 05:39:21,PROD000105,1,108.01,108.01,0.0,Debit Card,0.0,Returned,Website
TXN0000022427,CUST003086,2023-04-28 04:10:29,PROD000089,2,266.69,533.38,0.0,Debit Card,0.0,Completed,Mobile App
TXN0000019992,CUST003244,2023-03-09 14:44:09,PROD000021,1,210.15,210.15,0.0,Credit Card,0.0,Completed,Website
TXN0000016145,CUST002854,2024-03-05 02:35:04,PROD000112,3,281.74,845.22,0.0,Debit Card,0.0,Completed,Website
TXN0000007976,CUST000562,2023-06-24 13:21:38,PROD000013,1,334.47,334.47,0.0,Debit Card,0.0,Completed,In-Store
TXN0000020891,CUST000150,2024-04-25 23:32:37,PROD000039,1,37.96,37.96,0.0,Debit Card,8.1,Completed,Website
TXN0000014642,CUST000538,2023-09-22 08:32:25,PROD000081,2,87.32,174.64,0.0,Credit Card,0.0,Completed,Website
TXN0000018296,CUST002639,2023-09-13 04:07:31,PROD000105,1,108.01,108.01,0.0,Apple Pay,0.0,Completed,Website
TXN0000022675,CUST004370,2024-01-31 09:00:25,PROD000116,2,124.37,248.74,0.0,Apple Pay,0.0,Completed,Mobile App
TXN0000024979,CUST002006,2023-09-27 11:54:16,PROD000079,1,77.73,77.73,0.0,Debit Card,0.0,Completed,Website
TXN0000020007,CUST004880,2023-08-13 11:58:31,PROD000015,1,419.19,419.19,0.0,Google Pay,0.0,Cancelled,Website
TXN0000010993,CUST001325,2023-11-02 01:20:14,PROD000074,3,39.92,119.76,0.0,Google Pay,0.0,Completed,Website
TXN0000015686,CUST004686,2023-12-16 23:01:26,PROD000015,2,419.19,838.38,0.0,PayPal,0.0,Completed,Website
TXN0000020354,CUST003804,2023-04-27 01:29:24,PROD000020,1,223.82,223.82,0.0,Google Pay,0.0,Completed,Mobile App
TXN0000019899,CUST004103,2024-06-18 03:23:36,PROD000109,2,236.53,442.8,30.26,Google Pay,0.0,Completed,In-Store
TXN0000005382,CUST002309,2024-12-23 14:12:54,PROD000142,1,276.48,244.16,32.32,Debit Card,0.0,Completed,Website
TXN0000002254,CUST002491,2023-03-07 09:11:05,PROD000015,1,419.19,419.19,0.0,Credit Card,0.0,Cancelled,In-Store
TXN0000011897,CUST004127,2023-09-18 02:42:11,PROD000134,1,32.54,32.54,0.0,Apple Pay,8.17,Completed,Website
TXN0000014745,CUST001395,2023-10-17 14:54:15,PROD000124,1,432.11,432.11,0.0,Credit Card,0.0,Completed,Website
TXN0000015296,CUST000738,2024-05-31 07:08:32,PROD000139,1,250.73,250.73,0.0,Apple Pay,0.0,Completed,Mobile App
TXN0000006766,CUST004543,2023-04-27 21:50:47,PROD000067,2,205.03,410.06,0.0,Google Pay,0.0,Completed,Website
TXN0000004163,CUST001965,2024-09-14 00:06:24,PROD000110,1,59.79,59.79,0.0,Credit Card,0.0,Completed,Website
TXN0000001488,CUST003408,2023-09-07 22:41:37,PROD000181,1,272.94,272.94,0.0,Google Pay,0.0,Cancelled,Website
TXN0000003219,CUST003474,2023-05-08 13:08:37,PROD000163,2,197.26,394.52,0.0,PayPal,0.0,Completed,Mobile App
TXN0000002637,CUST003772,2024-01-22 15:42:00,PROD000170,1,313.91,313.91,0.0,Google Pay,0.0,Completed,Mobile App
TXN0000012344,CUST003227,2023-11-25 23:29:49,PROD000074,1,39.92,39.92,0.0,Debit Card,10.72,Completed,In-Store
TXN0000010545,CUST001954,2024-05-14 13:23:02,PROD000089,1,266.69,266.69,0.0,Credit Card,0.0,Completed,Website
TXN0000022664,CUST001994,2024-12-04 00:25:22,PROD000089,2,266.69,533.38,0.0,PayPal,0.0,Cancelled,Website
TXN0000006315,CUST001667,2024-12-18 03:01:44,PROD000120,1,160.76,160.76,0.0,Debit Card,0.0,Completed,Mobile App
TXN0000017674,CUST003358,2024-02-11 16:45:08,PROD000005,2,268.96,537.92,0.0,Apple Pay,0.0,Completed,Website
TXN0000017743,CUST003678,2023-09-20 05:24:22,PROD000172,1,363.36,363.36,0.0,Apple Pay,0.0,Completed,Website
TXN0000003909,CUST004253,2024-06-16 17:38:29,PROD000021,1,210.15,195.29,14.86,Apple Pay,0.0,Completed,Mobile App
TXN0000008979,CUST004543,2024-07-13 02:00:25,PROD000082,1,111.9,111.9,0.0,Apple Pay,0.0,Completed,Mobile App
TXN0000023708,CUST001353,2024-01-01 19:57:01,PROD000145,1,78.93,62.34,16.59,PayPal,0.0,Completed,Mobile App
TXN0000009972,CUST003301,2024-04-23 12:01:39,PROD000020,1,223.82,223.82,0.0,PayPal,0.0,Completed,Mobile App
TXN0000006560,CUST001597,2024-12-09 22:23:01,PROD000169,1,499.99,499.99,0.0,Credit Card,0.0,Completed,In-Store
TXN0000006215,CUST001078,2023-09-29 09:45:54,PROD000105,3,108.01,324.03,0.0,Google Pay,0.0,Cancelled,Mobile App
TXN0000019806,CUST004407,2024-01-02 15:55:44,PROD000197,1,238.41,238.41,0.0,Google Pay,0.0,Completed,Mobile App
TXN0000017231,CUST004621,2024-12-16 16:13:34,PROD000013,1,334.47,334.47,0.0,Credit Card,0.0,Completed,Mobile App
TXN0000019395,CUST003791,2024-03-22 00:13:09,PROD000015,2,419.19,838.38,0.0,Apple Pay,0.0,Completed,Mobile App
TXN0000018955,CUST000067,2024-05-14 20:37:56,PROD000142,1,276.48,276.48,0.0,Debit Card,0.0,Completed,Website
TXN0000009337,CUST003500,2024-08-07 09:44:58,PROD000017,1,189.17,189.17,0.0,Credit Card,0.0,Completed,Website
TXN0000009141,CUST002917,2023-01-17 04:46:17,PROD000015,2,419.19,703.56,134.82,Debit Card,0.0,Completed,Mobile App
TXN0000001433,CUST001999,2023-03-06 09:27:54,PROD000074,1,39.92,39.92,0.0,Debit Card,9.02,Completed,Website
TXN0000001803,CUST002753,2024-06-26 10:17:58,PROD000179,3,279.83,699.86,139.63,PayPal,0.0,Completed,Mobile App
TXN0000003939,CUST003653,2023-05-23 17:57:47,PROD000015,1,419.19,419.19,0.0,Credit Card,0.0,Completed,Website
TXN0000011037,CUST003058,2024-06-17 12:05:49,PROD000120,3,160.76,482.28,0.0,Credit Card,0.0,Completed,Website
TXN0000021627,CUST001172,2023-08-13 05:18:44,PROD000091,1,47.99,47.99,0.0,Debit Card,6.74,Completed,Website
TXN0000023821,CUST000424,2023-10-22 05:58:09,PROD000134,1,32.54,32.54,0.0,Google Pay,11.85,Completed,Mobile App
TXN0000004280,CUST004047,2024-03-04 23:35:49,PROD000021,1,210.15,210.15,0.0,Google Pay,0.0,Completed,Mobile App
TXN0000012466,CUST002781,2023-04-21 19:37:35,PROD000163,1,197.26,166.69,30.57,Google Pay,0.0,Completed,Website
TXN0000023054,CUST004265,2024-09-11 22:39:39,PROD000051,1,204.56,204.56,0.0,Debit Card,0.0,Completed,Mobile App
TXN0000022028,CUST001819,2024-10-10 17:52:46,PROD000067,1,205.03,205.03,0.0,PayPal,0.0,Completed,Mobile App
